EquipmentOrderId,Date,ProductName,UnitOfMeasure,Quantity,CostPerItem,Costs,Currency,EmployeeId
EO172620,2006-04-14,Printer paper,ST,1,1.9,1.9,EUR,E107699
EO172620,2006-04-14,Paper clips (package),ST,5,4.3,21.5,EUR,E107736
EO172626,2006-04-14,Paper clips (package),ST,4,4.3,17.2,EUR,E107855
EO172641,2006-04-14,Paper clips (package),ST,4,4.3,17.2,EUR,E108011
EO172647,2006-04-14,Notepad,ST,3,0.9,2.7,EUR,E108067
EO172654,2006-04-15,Printer paper,ST,1,1.9,1.9,EUR,E107583
EO172665,2006-04-15,Notepad,ST,3,0.9,2.7,EUR,E107639
EO172675,2006-04-15,Paper clips (package),ST,3,4.3,12.89,EUR,E108060
EO172684,2006-04-16,Printer paper,ST,1,1.9,1.9,EUR,E107799
EO172698,2006-04-16,Paper clips (package),ST,4,4.3,17.2,EUR,E107821
EO172707,2006-04-16,Notepad,ST,3,0.9,2.7,EUR,E107821
EO172708,2006-04-17,Paper clips (package),ST,4,4.3,17.2,EUR,E107623
EO172723,2006-04-17,Notepad,ST,3,0.9,2.7,EUR,E107639
EO172725,2006-04-17,Pen,ST,1,0.5,0.5,EUR,E108050
EO172725,2006-04-18,Pen,ST,1,0.5,0.5,EUR,E107936
EO172730,2006-04-18,Notepad,ST,3,0.9,2.7,EUR,E107972
EO172741,2006-04-19,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107575
EO172756,2006-04-19,Printer paper,ST,1,1.9,1.9,EUR,E107575
EO172762,2006-04-19,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107598
EO172768,2006-04-19,Pen,ST,1,0.5,0.5,EUR,E107704
EO172788,2006-04-19,Pen,ST,1,0.5,0.5,EUR,E107814
EO172793,2006-04-19,Paper clips (package),ST,4,4.3,17.2,EUR,E107855
EO172796,2006-04-19,Notepad,ST,2,0.9,1.8,EUR,E107928
EO172809,2006-04-20,Notepad,ST,3,0.9,2.7,EUR,E107691
EO172828,2006-04-20,Paper clips (package),ST,3,4.3,12.89,EUR,E107710
EO172848,2006-04-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107763
EO172867,2006-04-20,Paper clips (package),ST,4,4.3,17.2,EUR,E107836
EO172873,2006-04-20,Printer paper,ST,1,1.9,1.9,EUR,E107855
EO172877,2006-04-20,Pencil,ST,4,0.2,0.8,EUR,E108087
EO172884,2006-04-21,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107550
EO172893,2006-04-21,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107592
EO172901,2006-04-21,Printer paper,ST,1,1.9,1.9,EUR,E107683
EO172905,2006-04-21,Pencil,ST,4,0.2,0.8,EUR,E107704
EO172907,2006-04-22,Notepad,ST,2,0.9,1.8,EUR,E108016
EO172913,2006-04-23,Pencil,ST,5,0.2,1.0,EUR,E107704
EO172927,2006-04-23,Pencil,ST,5,0.2,1.0,EUR,E107903
EO172943,2006-04-23,Paper clips (package),ST,3,4.3,12.89,EUR,E107936
EO172947,2006-04-24,Pencil,ST,4,0.2,0.8,EUR,E107601
EO172957,2006-04-24,Notepad,ST,2,0.9,1.8,EUR,E107792
EO172970,2006-04-24,Pen,ST,1,0.5,0.5,EUR,E107842
EO172979,2006-04-24,Notepad,ST,3,0.9,2.7,EUR,E107965
EO172993,2006-04-24,Notepad,ST,3,0.9,2.7,EUR,E107989
EO173008,2006-04-24,Pen,ST,1,0.5,0.5,EUR,E108101
EO173010,2006-04-25,Notepad,ST,3,0.9,2.7,EUR,E107601
EO173025,2006-04-25,Notepad,ST,2,0.9,1.8,EUR,E107864
EO173040,2006-04-25,Pencil,ST,4,0.2,0.8,EUR,E108011
EO173057,2006-04-26,Pencil,ST,4,0.2,0.8,EUR,E107598
EO173063,2006-04-26,Pencil,ST,3,0.2,0.6,EUR,E107681
EO173066,2006-04-26,Notepad,ST,3,0.9,2.7,EUR,E107748
EO173082,2006-04-26,Pencil,ST,4,0.2,0.8,EUR,E108081
EO173095,2006-04-27,Paper clips (package),ST,3,4.3,12.89,EUR,E107805
EO173098,2006-04-27,Pen,ST,1,0.5,0.5,EUR,E108042
EO173115,2006-04-28,Paper clips (package),ST,4,4.3,17.2,EUR,E107704
EO173127,2006-04-28,Paper clips (package),ST,5,4.3,21.5,EUR,E107842
EO173141,2006-04-28,Pencil,ST,5,0.2,1.0,EUR,E107855
EO173152,2006-04-28,Pen,ST,1,0.5,0.5,EUR,E108075
EO173162,2006-04-29,Paper clips (package),ST,3,4.3,12.89,EUR,E107710
EO173164,2006-04-29,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107758
EO173173,2006-04-29,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107908
EO173178,2006-04-29,Notepad,ST,2,0.9,1.8,EUR,E107928
EO173185,2006-04-30,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107683
EO173190,2006-04-30,Paper clips (package),ST,4,4.3,17.2,EUR,E107886
EO173194,2006-04-30,Notepad,ST,2,0.9,1.8,EUR,E107941
EO173197,2006-05-01,Paper clips (package),ST,5,4.3,21.5,EUR,E107736
EO173207,2006-05-01,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107768
EO173210,2006-05-01,Paper clips (package),ST,5,4.3,21.5,EUR,E107906
EO173216,2006-05-02,Printer paper,ST,1,1.9,1.9,EUR,E107673
EO173216,2006-05-02,Pencil,ST,4,0.2,0.8,EUR,E107704
EO173217,2006-05-02,Notepad,ST,4,0.9,3.6,EUR,E107918
EO173236,2006-05-03,Printer paper,ST,1,1.9,1.9,EUR,E107740
EO173244,2006-05-04,Pencil,ST,3,0.2,0.6,EUR,E107592
EO173261,2006-05-04,Pencil,ST,4,0.2,0.8,EUR,E107886
EO173276,2006-05-04,Notepad,ST,2,0.9,1.8,EUR,E107896
EO173293,2006-05-05,Paper clips (package),ST,3,4.3,12.89,EUR,E107567
EO173296,2006-05-05,Printer paper,ST,1,1.9,1.9,EUR,E107758
EO173298,2006-05-06,Notepad,ST,3,0.9,2.7,EUR,E107637
EO173316,2006-05-06,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107681
EO173320,2006-05-06,Notepad,ST,2,0.9,1.8,EUR,E107842
EO173324,2006-05-06,Notepad,ST,2,0.9,1.8,EUR,E107869
EO173326,2006-05-06,Notepad,ST,3,0.9,2.7,EUR,E107973
EO173332,2006-05-07,Notepad,ST,3,0.9,2.7,EUR,E107636
EO173344,2006-05-07,Paper clips (package),ST,4,4.3,17.2,EUR,E107728
EO173354,2006-05-07,Notepad,ST,2,0.9,1.8,EUR,E107728
EO173362,2006-05-07,Notepad,ST,4,0.9,3.6,EUR,E107799
EO173364,2006-05-07,Paper clips (package),ST,5,4.3,21.5,EUR,E107869
EO173382,2006-05-08,Pencil,ST,3,0.2,0.6,EUR,E107543
EO173383,2006-05-08,Pencil,ST,4,0.2,0.8,EUR,E107653
EO173391,2006-05-08,Pencil,ST,5,0.2,1.0,EUR,E107683
EO173394,2006-05-08,Paper clips (package),ST,4,4.3,17.2,EUR,E107875
EO173396,2006-05-08,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107958
EO173412,2006-05-09,Printer paper,ST,1,1.9,1.9,EUR,E107778
EO173421,2006-05-09,Pencil,ST,5,0.2,1.0,EUR,E107850
EO173425,2006-05-09,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107875
EO173436,2006-05-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107973
EO173445,2006-05-10,Notepad,ST,4,0.9,3.6,EUR,E107969
EO173465,2006-05-11,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107583
EO173482,2006-05-11,Notepad,ST,2,0.9,1.8,EUR,E107653
EO173490,2006-05-11,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107896
EO173492,2006-05-11,Pen,ST,1,0.5,0.5,EUR,E107965
EO173498,2006-05-11,Printer paper,ST,1,1.9,1.9,EUR,E108101
EO173512,2006-05-12,Pencil,ST,5,0.2,1.0,EUR,E107653
EO173521,2006-05-12,Notepad,ST,2,0.9,1.8,EUR,E108069
EO173525,2006-05-12,Printer paper,ST,1,1.9,1.9,EUR,E108101
EO173534,2006-05-13,Paper clips (package),ST,3,4.3,12.89,EUR,E107795
EO173546,2006-05-13,Printer paper,ST,1,1.9,1.9,EUR,E107855
EO173547,2006-05-14,Notepad,ST,3,0.9,2.7,EUR,E107681
EO173561,2006-05-14,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107710
EO173561,2006-05-14,Pencil,ST,5,0.2,1.0,EUR,E107965
EO173579,2006-05-14,Pen,ST,1,0.5,0.5,EUR,E108031
EO173584,2006-05-15,Paper clips (package),ST,5,4.3,21.5,EUR,E107579
EO173593,2006-05-15,Paper clips (package),ST,3,4.3,12.89,EUR,E107793
EO173606,2006-05-15,Notepad,ST,2,0.9,1.8,EUR,E108087
EO173610,2006-05-16,Printer paper,ST,1,1.9,1.9,EUR,E107601
EO173612,2006-05-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107704
EO173631,2006-05-16,Paper clips (package),ST,3,4.3,12.89,EUR,E107938
EO173649,2006-05-16,Notepad,ST,4,0.9,3.6,EUR,E108039
EO173651,2006-05-17,Pen,ST,1,0.5,0.5,EUR,E107601
EO173652,2006-05-17,Printer paper,ST,1,1.9,1.9,EUR,E107665
EO173667,2006-05-17,Paper clips (package),ST,4,4.3,17.2,EUR,E107748
EO173668,2006-05-17,Notepad,ST,3,0.9,2.7,EUR,E107805
EO173679,2006-05-17,Pencil,ST,4,0.2,0.8,EUR,E107928
EO173681,2006-05-18,Paper clips (package),ST,4,4.3,17.2,EUR,E107637
EO173693,2006-05-18,Paper clips (package),ST,4,4.3,17.2,EUR,E107704
EO173702,2006-05-19,Paper clips (package),ST,5,4.3,21.5,EUR,E107639
EO173703,2006-05-20,Notepad,ST,4,0.9,3.6,EUR,E107583
EO173712,2006-05-20,Notepad,ST,3,0.9,2.7,EUR,E107615
EO173728,2006-05-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107850
EO173728,2006-05-20,Pencil,ST,5,0.2,1.0,EUR,E107886
EO173737,2006-05-20,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107903
EO173742,2006-05-21,Printer paper,ST,1,1.9,1.9,EUR,E108060
EO173747,2006-05-22,Paper clips (package),ST,4,4.3,17.2,EUR,E107814
EO173749,2006-05-22,Paper clips (package),ST,4,4.3,17.2,EUR,E107814
EO173763,2006-05-22,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107875
EO173773,2006-05-23,Paper clips (package),ST,4,4.3,17.2,EUR,E107767
EO173779,2006-05-23,Pencil,ST,3,0.2,0.6,EUR,E107837
EO173791,2006-05-23,Printer paper,ST,1,1.9,1.9,EUR,E107869
EO173798,2006-05-23,Pencil,ST,4,0.2,0.8,EUR,E107973
EO173812,2006-05-24,Printer paper,ST,1,1.9,1.9,EUR,E107653
EO173831,2006-05-24,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107886
EO173839,2006-05-24,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107938
EO173849,2006-05-25,Paper clips (package),ST,3,4.3,12.89,EUR,E107699
EO173861,2006-05-25,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107855
EO173862,2006-05-25,Notepad,ST,2,0.9,1.8,EUR,E108095
EO173872,2006-05-26,Notepad,ST,2,0.9,1.8,EUR,E107965
EO173873,2006-05-26,Paper clips (package),ST,5,4.3,21.5,EUR,E108109
EO173882,2006-05-27,Printer paper,ST,1,1.9,1.9,EUR,E107799
EO173898,2006-05-27,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107855
EO173918,2006-05-27,Pen,ST,1,0.5,0.5,EUR,E107903
EO173927,2006-05-27,Paper clips (package),ST,4,4.3,17.2,EUR,E107958
EO173946,2006-05-27,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108002
EO173946,2006-05-27,Pen,ST,1,0.5,0.5,EUR,E108095
EO173956,2006-05-28,Pencil,ST,3,0.2,0.6,EUR,E107691
EO173958,2006-05-28,Printer paper,ST,1,1.9,1.9,EUR,E107728
EO173972,2006-05-28,Paper clips (package),ST,3,4.3,12.89,EUR,E107793
EO173991,2006-05-28,Notepad,ST,4,0.9,3.6,EUR,E107882
EO173993,2006-05-28,Pen,ST,1,0.5,0.5,EUR,E108067
EO174012,2006-05-29,Notepad,ST,3,0.9,2.7,EUR,E107736
EO174032,2006-05-29,Pen,ST,1,0.5,0.5,EUR,E107859
EO174050,2006-05-29,Paper clips (package),ST,3,4.3,12.89,EUR,E108114
EO174052,2006-05-30,Pen,ST,1,0.5,0.5,EUR,E107793
EO174058,2006-05-31,Notepad,ST,3,0.9,2.7,EUR,E107636
EO174069,2006-05-31,Notepad,ST,2,0.9,1.8,EUR,E107673
EO174073,2006-05-31,Pen,ST,1,0.5,0.5,EUR,E107763
EO174077,2006-06-01,Pen,ST,1,0.5,0.5,EUR,E107543
EO174090,2006-06-01,Pencil,ST,4,0.2,0.8,EUR,E107691
EO174092,2006-06-01,Pen,ST,1,0.5,0.5,EUR,E107982
EO174097,2006-06-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107636
EO174112,2006-06-02,Pencil,ST,3,0.2,0.6,EUR,E107665
EO174124,2006-06-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107665
EO174135,2006-06-02,Pen,ST,1,0.5,0.5,EUR,E107740
EO174144,2006-06-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107748
EO174148,2006-06-03,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107821
EO174162,2006-06-03,Notepad,ST,4,0.9,3.6,EUR,E107938
EO174182,2006-06-03,Paper clips (package),ST,4,4.3,17.2,EUR,E107958
EO174189,2006-06-04,Pencil,ST,3,0.2,0.6,EUR,E107718
EO174207,2006-06-04,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107718
EO174211,2006-06-04,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107768
EO174220,2006-06-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107836
EO174221,2006-06-04,Pencil,ST,3,0.2,0.6,EUR,E107882
EO174234,2006-06-04,Printer paper,ST,1,1.9,1.9,EUR,E107982
EO174249,2006-06-05,Pen,ST,1,0.5,0.5,EUR,E107741
EO174253,2006-06-06,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107837
EO174269,2006-06-07,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107836
EO174284,2006-06-09,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107941
EO174289,2006-06-10,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107665
EO174295,2006-06-10,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108002
EO174308,2006-06-11,Paper clips (package),ST,4,4.3,17.2,EUR,E107639
EO174311,2006-06-11,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107768
EO174321,2006-06-12,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107728
EO174334,2006-06-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107855
EO174347,2006-06-12,Notepad,ST,4,0.9,3.6,EUR,E108114
EO174356,2006-06-13,Paper clips (package),ST,3,4.3,12.89,EUR,E107814
EO174369,2006-06-13,Notepad,ST,3,0.9,2.7,EUR,E107906
EO174379,2006-06-13,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108045
EO174397,2006-06-14,Printer paper,ST,1,1.9,1.9,EUR,E107666
EO174397,2006-06-15,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107575
EO174398,2006-06-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107667
EO174401,2006-06-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107763
EO174411,2006-06-16,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108045
EO174421,2006-06-17,Notepad,ST,4,0.9,3.6,EUR,E107590
EO174440,2006-06-17,Pencil,ST,5,0.2,1.0,EUR,E107667
EO174449,2006-06-17,Paper clips (package),ST,4,4.3,17.2,EUR,E107936
EO174455,2006-06-17,Printer paper,ST,1,1.9,1.9,EUR,E108081
EO174455,2006-06-18,Notepad,ST,3,0.9,2.7,EUR,E107559
EO174462,2006-06-18,Pen,ST,1,0.5,0.5,EUR,E107601
EO174481,2006-06-18,Notepad,ST,2,0.9,1.8,EUR,E107741
EO174490,2006-06-18,Paper clips (package),ST,5,4.3,21.5,EUR,E108011
EO174506,2006-06-19,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107702
EO174522,2006-06-19,Paper clips (package),ST,3,4.3,12.89,EUR,E107763
EO174539,2006-06-19,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107903
EO174552,2006-06-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107795
EO174555,2006-06-20,Pen,ST,1,0.5,0.5,EUR,E108031
EO174560,2006-06-21,Paper clips (package),ST,3,4.3,12.89,EUR,E107699
EO174569,2006-06-21,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107830
EO174589,2006-06-21,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107837
EO174604,2006-06-21,Notepad,ST,2,0.9,1.8,EUR,E107869
EO174624,2006-06-22,Notepad,ST,2,0.9,1.8,EUR,E107699
EO174631,2006-06-22,Printer paper,ST,1,1.9,1.9,EUR,E107792
EO174642,2006-06-22,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107936
EO174645,2006-06-22,Notepad,ST,4,0.9,3.6,EUR,E107973
EO174652,2006-06-22,Pencil,ST,3,0.2,0.6,EUR,E108042
EO174669,2006-06-23,Pencil,ST,3,0.2,0.6,EUR,E107641
EO174674,2006-06-23,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107666
EO174676,2006-06-23,Pen,ST,1,0.5,0.5,EUR,E107792
EO174690,2006-06-23,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107869
EO174691,2006-06-23,Notepad,ST,4,0.9,3.6,EUR,E108022
EO174708,2006-06-24,Printer paper,ST,1,1.9,1.9,EUR,E107592
EO174718,2006-06-24,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107748
EO174728,2006-06-24,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107958
EO174731,2006-06-24,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107972
EO174735,2006-06-24,Notepad,ST,2,0.9,1.8,EUR,E107998
EO174746,2006-06-25,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107636
EO174760,2006-06-25,Pencil,ST,4,0.2,0.8,EUR,E107702
EO174774,2006-06-25,Paper clips (package),ST,4,4.3,17.2,EUR,E107775
EO174789,2006-06-25,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107958
EO174795,2006-06-25,Printer paper,ST,1,1.9,1.9,EUR,E107965
EO174796,2006-06-27,Pen,ST,1,0.5,0.5,EUR,E107763
EO174816,2006-06-27,Paper clips (package),ST,4,4.3,17.2,EUR,E107792
EO174836,2006-06-27,Pencil,ST,3,0.2,0.6,EUR,E107928
EO174840,2006-06-27,Pencil,ST,4,0.2,0.8,EUR,E108109
EO174842,2006-06-28,Notepad,ST,3,0.9,2.7,EUR,E107579
EO174857,2006-06-28,Pencil,ST,3,0.2,0.6,EUR,E107936
EO174864,2006-06-28,Pencil,ST,3,0.2,0.6,EUR,E107949
EO174872,2006-06-28,Notepad,ST,4,0.9,3.6,EUR,E107989
EO174881,2006-06-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108067
EO174886,2006-06-30,Paper clips (package),ST,4,4.3,17.2,EUR,E107805
EO174889,2006-06-30,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107842
EO174909,2006-06-30,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107949
EO174912,2006-06-30,Pencil,ST,3,0.2,0.6,EUR,E108011
EO174919,2006-07-01,Pencil,ST,4,0.2,0.8,EUR,E107928
EO174930,2006-07-02,Notepad,ST,2,0.9,1.8,EUR,E108060
EO174949,2006-07-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E108081
EO174963,2006-07-02,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108109
EO174977,2006-07-03,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107691
EO174984,2006-07-03,Pen,ST,1,0.5,0.5,EUR,E107936
EO174995,2006-07-03,Paper clips (package),ST,3,4.3,12.89,EUR,E107969
EO174996,2006-07-03,Paper clips (package),ST,3,4.3,12.89,EUR,E108114
EO175003,2006-07-04,Notepad,ST,4,0.9,3.6,EUR,E107665
EO175011,2006-07-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107969
EO175024,2006-07-05,Paper clips (package),ST,4,4.3,17.2,EUR,E107632
EO175026,2006-07-05,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107665
EO175046,2006-07-06,Notepad,ST,3,0.9,2.7,EUR,E107958
EO175053,2006-07-06,Notepad,ST,3,0.9,2.7,EUR,E107973
EO175067,2006-07-07,Pen,ST,1,0.5,0.5,EUR,E107596
EO175067,2006-07-07,Notepad,ST,3,0.9,2.7,EUR,E107768
EO175078,2006-07-07,Paper clips (package),ST,3,4.3,12.89,EUR,E107814
EO175096,2006-07-07,Printer paper,ST,1,1.9,1.9,EUR,E107855
EO175097,2006-07-08,Pencil,ST,5,0.2,1.0,EUR,E107662
EO175112,2006-07-08,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107775
EO175123,2006-07-08,Pencil,ST,4,0.2,0.8,EUR,E107989
EO175141,2006-07-08,Pencil,ST,3,0.2,0.6,EUR,E108031
EO175152,2006-07-09,Notepad,ST,4,0.9,3.6,EUR,E107936
EO175153,2006-07-09,Pen,ST,1,0.5,0.5,EUR,E107938
EO175173,2006-07-09,Paper clips (package),ST,3,4.3,12.89,EUR,E108022
EO175185,2006-07-09,Pencil,ST,4,0.2,0.8,EUR,E108109
EO175202,2006-07-10,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107906
EO175205,2006-07-10,Paper clips (package),ST,3,4.3,12.89,EUR,E107936
EO175207,2006-07-10,Notepad,ST,3,0.9,2.7,EUR,E107965
EO175225,2006-07-10,Pencil,ST,3,0.2,0.6,EUR,E107989
EO175237,2006-07-11,Pen,ST,1,0.5,0.5,EUR,E107567
EO175248,2006-07-11,Paper clips (package),ST,5,4.3,21.5,EUR,E107665
EO175259,2006-07-11,Pen,ST,1,0.5,0.5,EUR,E107792
EO175261,2006-07-11,Pencil,ST,3,0.2,0.6,EUR,E108067
EO175269,2006-07-12,Pencil,ST,5,0.2,1.0,EUR,E107704
EO175269,2006-07-12,Pencil,ST,3,0.2,0.6,EUR,E107864
EO175269,2006-07-12,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107949
EO175286,2006-07-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107969
EO175303,2006-07-12,Paper clips (package),ST,4,4.3,17.2,EUR,E108039
EO175323,2006-07-13,Pen,ST,1,0.5,0.5,EUR,E107643
EO175325,2006-07-14,Paper clips (package),ST,3,4.3,12.89,EUR,E107666
EO175331,2006-07-14,Paper clips (package),ST,4,4.3,17.2,EUR,E107740
EO175343,2006-07-14,Notepad,ST,3,0.9,2.7,EUR,E107908
EO175361,2006-07-15,Paper clips (package),ST,4,4.3,17.2,EUR,E107736
EO175377,2006-07-15,Pencil,ST,5,0.2,1.0,EUR,E107972
EO175381,2006-07-15,Pencil,ST,3,0.2,0.6,EUR,E107973
EO175395,2006-07-15,Pencil,ST,5,0.2,1.0,EUR,E108101
EO175414,2006-07-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107718
EO175415,2006-07-16,Notepad,ST,2,0.9,1.8,EUR,E108081
EO175426,2006-07-17,Pen,ST,1,0.5,0.5,EUR,E107641
EO175437,2006-07-17,Paper clips (package),ST,3,4.3,12.89,EUR,E107768
EO175442,2006-07-17,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107928
EO175461,2006-07-18,Pencil,ST,4,0.2,0.8,EUR,E107641
EO175467,2006-07-18,Notepad,ST,2,0.9,1.8,EUR,E107691
EO175472,2006-07-18,Notepad,ST,3,0.9,2.7,EUR,E107859
EO175479,2006-07-19,Pen,ST,1,0.5,0.5,EUR,E107702
EO175485,2006-07-19,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107768
EO175502,2006-07-19,Notepad,ST,3,0.9,2.7,EUR,E107906
EO175522,2006-07-19,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107936
EO175526,2006-07-19,Pencil,ST,4,0.2,0.8,EUR,E108002
EO175545,2006-07-20,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107767
EO175560,2006-07-20,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107784
EO175567,2006-07-20,Paper clips (package),ST,4,4.3,17.2,EUR,E107906
EO175571,2006-07-21,Paper clips (package),ST,5,4.3,21.5,EUR,E107579
EO175578,2006-07-21,Notepad,ST,3,0.9,2.7,EUR,E107652
EO175583,2006-07-21,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107710
EO175589,2006-07-21,Pencil,ST,5,0.2,1.0,EUR,E108087
EO175592,2006-07-21,Pencil,ST,4,0.2,0.8,EUR,E108087
EO175605,2006-07-22,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107672
EO175621,2006-07-22,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107821
EO175640,2006-07-22,Paper clips (package),ST,4,4.3,17.2,EUR,E107869
EO175655,2006-07-22,Notepad,ST,4,0.9,3.6,EUR,E108039
EO175674,2006-07-22,Paper clips (package),ST,4,4.3,17.2,EUR,E108119
EO175679,2006-07-23,Pencil,ST,3,0.2,0.6,EUR,E107615
EO175692,2006-07-23,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107792
EO175694,2006-07-23,Pencil,ST,4,0.2,0.8,EUR,E108050
EO175711,2006-07-24,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107601
EO175720,2006-07-24,Pencil,ST,3,0.2,0.6,EUR,E107665
EO175740,2006-07-24,Notepad,ST,3,0.9,2.7,EUR,E107768
EO175757,2006-07-24,Pen,ST,1,0.5,0.5,EUR,E107936
EO175777,2006-07-25,Notepad,ST,3,0.9,2.7,EUR,E107667
EO175793,2006-07-25,Pencil,ST,4,0.2,0.8,EUR,E107941
EO175799,2006-07-25,Pencil,ST,4,0.2,0.8,EUR,E107998
EO175809,2006-07-26,Notepad,ST,4,0.9,3.6,EUR,E107596
EO175823,2006-07-26,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107639
EO175835,2006-07-26,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107653
EO175840,2006-07-26,Notepad,ST,2,0.9,1.8,EUR,E107699
EO175851,2006-07-26,Printer cartridge (black),ST,2,7.5,15.0,EUR,E108081
EO175851,2006-07-27,Notepad,ST,3,0.9,2.7,EUR,E107736
EO175853,2006-07-27,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107768
EO175864,2006-07-27,Paper clips (package),ST,3,4.3,12.89,EUR,E107792
EO175876,2006-07-27,Printer paper,ST,1,1.9,1.9,EUR,E107864
EO175879,2006-07-28,Notepad,ST,3,0.9,2.7,EUR,E107590
EO175891,2006-07-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107775
EO175895,2006-07-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107799
EO175902,2006-07-28,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107837
EO175918,2006-07-28,Pen,ST,1,0.5,0.5,EUR,E107965
EO175919,2006-07-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E108075
EO175938,2006-07-29,Pen,ST,1,0.5,0.5,EUR,E107758
EO175938,2006-07-29,Notepad,ST,4,0.9,3.6,EUR,E107799
EO175947,2006-07-29,Pen,ST,1,0.5,0.5,EUR,E107882
