BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency
BT119579,2002-03-02,2002-03-02,E107590,36318,Schwalmtal,0,0,0.0,EUR
BT119581,2002-03-03,2002-03-05,E107601,36217,Ronshausen,2,0,49.39,EUR
BT119582,2002-03-03,2002-03-04,E107681,36217,Ronshausen,1,0,32.09,EUR
BT119584,2002-03-03,2002-03-03,E107837,36287,Breitenbach,0,0,0.0,EUR
BT119590,2002-03-04,2002-03-09,E107691,36272,Niederaula,5,0,147.71,EUR
BT119595,2002-03-04,2002-03-04,E107842,36282,Hauneck,0,0,0.0,EUR
BT119598,2002-03-04,2002-03-06,E107850,36287,Breitenbach,2,0,60.23,EUR
BT119602,2002-03-04,2002-03-07,E107590,36289,Friedewald,3,0,101.1,EUR
BT119605,2002-03-05,2002-03-07,E107672,47799,Krefeld,2,356.77,30.09,EUR
BT119610,2002-03-06,2002-03-10,E107691,36272,Niederaula,4,0,122.0,EUR
BT119616,2002-03-07,2002-03-10,E107681,36251,Bad Hersfeld,3,0,102.5,EUR
BT119620,2002-03-07,2002-03-10,E107601,36219,Cornberg,3,0,83.63,EUR
BT119627,2002-03-07,2002-03-08,E107763,36275,Kirchheim,1,0,28.0,EUR
BT119634,2002-03-07,2002-03-10,E107672,36284,Hohenroda,3,0,72.86,EUR
BT119639,2002-03-07,2002-03-10,E107672,36304,Alsfeld,3,0,91.04,EUR
BT119646,2002-03-08,2002-03-11,E107590,36318,Schwalmtal,3,0,104.73,EUR
BT119654,2002-03-10,2002-03-13,E107601,36272,Niederaula,3,0,95.03,EUR
BT119662,2002-03-10,2002-03-13,E107691,36269,Philippsthal,3,0,104.14,EUR
BT119663,2002-03-10,2002-03-14,E107882,36277,Schenklengsfeld,4,0,129.04,EUR
BT119664,2002-03-10,2002-03-11,E107821,36280,Oberaula,1,0,26.83,EUR
BT119665,2002-03-10,2002-03-12,E107837,36286,Neuenstein,2,0,61.91,EUR
BT119666,2002-03-10,2002-03-14,E107837,36318,Schwalmtal,4,0,110.68,EUR
BT119672,2002-03-10,2002-03-11,E107590,55578,Wolfsheim,1,159.57,27.18,EUR
BT119675,2002-03-11,2002-03-12,E107886,36269,Philippsthal,1,0,33.46,EUR
BT119677,2002-03-11,2002-03-14,E107821,36272,Niederaula,3,0,76.51,EUR
BT119685,2002-03-11,2002-03-11,E107672,36304,Alsfeld,0,0,0.0,EUR
BT119692,2002-03-11,2002-03-14,E107850,36318,Schwalmtal,3,0,80.97,EUR
BT119693,2002-03-12,2002-03-15,E107763,36282,Hauneck,3,0,87.66,EUR
BT119696,2002-03-13,2002-03-13,E107623,36284,Hohenroda,0,0,0.0,EUR
BT119699,2002-03-13,2002-03-14,E107590,36287,Breitenbach,1,0,32.39,EUR
BT119707,2002-03-14,2002-03-18,E107882,36280,Oberaula,4,0,118.49,EUR
BT119708,2002-03-14,2002-03-16,E107623,36275,Kirchheim,2,0,51.04,EUR
BT119712,2002-03-14,2002-03-18,E107590,36304,Alsfeld,4,0,117.99,EUR
BT119720,2002-03-14,2002-03-14,E107672,36304,Alsfeld,0,0,0.0,EUR
BT119728,2002-03-15,2002-03-17,E107652,36280,Oberaula,2,0,50.51,EUR
BT119734,2002-03-15,2002-03-18,E107590,36318,Schwalmtal,3,0,83.04,EUR
BT119740,2002-03-16,2002-03-20,E107691,36266,Heringen,4,0,100.09,EUR
BT119741,2002-03-16,2002-03-20,E107623,36277,Schenklengsfeld,4,0,114.41,EUR
BT119747,2002-03-17,2002-03-20,E107601,36219,Cornberg,3,0,106.97,EUR
BT119748,2002-03-18,2002-03-23,E107681,36272,Niederaula,5,0,176.45,EUR
BT119751,2002-03-20,2002-03-22,E107882,36282,Hauneck,2,0,67.98,EUR
BT119756,2002-03-22,2002-03-23,E107601,36219,Cornberg,1,0,28.22,EUR
BT119758,2002-03-22,2002-03-24,E107842,36280,Oberaula,2,0,59.58,EUR
BT119764,2002-03-22,2002-03-24,E107850,36304,Alsfeld,2,0,70.0,EUR
BT119765,2002-03-24,2002-03-28,E107886,36272,Niederaula,4,0,115.63,EUR
BT119771,2002-03-24,2002-03-25,E107623,36275,Kirchheim,1,0,24.27,EUR
BT119772,2002-03-25,2002-03-26,E107653,36289,Friedewald,1,0,27.54,EUR
BT119777,2002-03-26,2002-03-28,E107653,36286,Neuenstein,2,0,64.04,EUR
BT119781,2002-03-26,2002-04-01,E107882,37269,Eschwege,6,1182.52,29.02,EUR
BT119786,2002-03-27,2002-04-01,E107850,36304,Alsfeld,5,0,172.08,EUR
BT119789,2002-03-27,2002-03-31,E107672,36287,Breitenbach,4,0,103.38,EUR
BT119791,2002-03-28,2002-03-30,E107601,56379,Zechenhaus,2,307.87,26.51,EUR
BT119797,2002-03-29,2002-04-03,E107601,36219,Cornberg,5,0,170.81,EUR
BT119803,2002-03-29,2002-03-31,E107836,36284,Hohenroda,2,0,67.24,EUR
BT119804,2002-03-29,2002-03-31,E107850,36304,Alsfeld,2,0,49.22,EUR
BT119806,2002-03-30,2002-04-03,E107691,36272,Niederaula,4,0,115.79,EUR
BT119807,2002-03-30,2002-04-02,E107850,36289,Friedewald,3,0,106.88,EUR
BT119810,2002-03-30,2002-04-01,E107681,54636,Baustert,2,367.96,26.4,EUR
BT119818,2002-03-31,2002-04-03,E107763,36284,Hohenroda,3,0,82.37,EUR
BT119820,2002-04-01,2002-04-05,E107623,36280,Oberaula,4,0,96.81,EUR
BT119826,2002-04-02,2002-04-04,E107672,36318,Schwalmtal,2,0,66.18,EUR
BT119828,2002-04-03,2002-04-06,E107842,36282,Hauneck,3,0,98.73,EUR
BT119830,2002-04-03,2002-04-03,E107850,36318,Schwalmtal,0,0,0.0,EUR
BT119834,2002-04-03,2002-04-06,E107652,56858,Liesenich,3,569.5,31.97,EUR
BT119837,2002-04-04,2002-04-09,E107836,36284,Hohenroda,5,0,151.14,EUR
BT119845,2002-04-05,2002-04-10,E107691,36272,Niederaula,5,0,176.25,EUR
BT119851,2002-04-05,2002-04-09,E107837,36284,Hohenroda,4,0,97.06,EUR
BT119852,2002-04-07,2002-04-10,E107590,36284,Hohenroda,3,0,72.91,EUR
BT119856,2002-04-08,2002-04-10,E107652,36284,Hohenroda,2,0,48.3,EUR
BT119862,2002-04-08,2002-04-11,E107623,36275,Kirchheim,3,0,105.0,EUR
BT119866,2002-04-08,2002-04-10,E107836,36272,Niederaula,2,0,55.07,EUR
BT119867,2002-04-09,2002-04-13,E107850,36287,Breitenbach,4,0,139.32,EUR
BT119874,2002-04-10,2002-04-14,E107601,36266,Heringen,4,0,142.61,EUR
BT119881,2002-04-11,2002-04-14,E107601,36217,Ronshausen,3,0,73.19,EUR
BT119888,2002-04-11,2002-04-11,E107681,36266,Heringen,0,0,0.0,EUR
BT119889,2002-04-11,2002-04-11,E107601,36217,Ronshausen,0,0,0.0,EUR
BT119894,2002-04-11,2002-04-14,E107681,36266,Heringen,3,0,82.78,EUR
BT119901,2002-04-12,2002-04-15,E107886,36269,Philippsthal,3,0,97.66,EUR
BT119906,2002-04-12,2002-04-14,E107672,36304,Alsfeld,2,0,64.48,EUR
BT119914,2002-04-13,2002-04-18,E107652,36282,Hauneck,5,0,139.21,EUR
BT119919,2002-04-13,2002-04-13,E107850,36284,Hohenroda,0,0,0.0,EUR
BT119924,2002-04-13,2002-04-18,E107590,36284,Hohenroda,5,0,133.64,EUR
BT119930,2002-04-15,2002-04-17,E107652,36284,Hohenroda,2,0,70.68,EUR
BT119938,2002-04-15,2002-04-18,E107842,36280,Oberaula,3,0,97.86,EUR
BT119942,2002-04-15,2002-04-19,E107836,36284,Hohenroda,4,0,101.59,EUR
BT119945,2002-04-16,2002-04-17,E107672,36318,Schwalmtal,1,0,30.91,EUR
BT119952,2002-04-17,2002-04-22,E107763,36272,Niederaula,5,0,137.52,EUR
BT119954,2002-04-17,2002-04-17,E107590,36289,Friedewald,0,0,0.0,EUR
BT119960,2002-04-18,2002-04-24,E107590,57627,Marzhausen,6,954.54,31.96,EUR
BT119961,2002-04-19,2002-04-20,E107837,36304,Alsfeld,1,0,27.96,EUR
BT119968,2002-04-20,2002-04-24,E107836,36282,Hauneck,4,0,98.09,EUR
BT119970,2002-04-20,2002-04-21,E107590,36304,Alsfeld,1,0,25.19,EUR
BT119978,2002-04-21,2002-04-21,E107672,36287,Breitenbach,0,0,0.0,EUR
BT119982,2002-04-21,2002-04-25,E107672,36318,Schwalmtal,4,0,108.99,EUR
BT119986,2002-04-21,2002-04-23,E107590,36318,Schwalmtal,2,0,52.65,EUR
BT119989,2002-04-22,2002-04-22,E107691,36219,Cornberg,0,0,0.0,EUR
BT119994,2002-04-23,2002-04-28,E107882,36280,Oberaula,5,0,157.2,EUR
BT119998,2002-04-24,2002-04-25,E107821,36277,Schenklengsfeld,1,0,24.36,EUR
BT120003,2002-04-24,2002-04-29,E107623,36280,Oberaula,5,0,176.02,EUR
BT120005,2002-04-24,2002-04-24,E107590,36284,Hohenroda,0,0,0.0,EUR
BT120013,2002-04-25,2002-04-26,E107691,36219,Cornberg,1,0,31.47,EUR
BT120016,2002-04-25,2002-04-30,E107653,36284,Hohenroda,5,0,152.06,EUR
BT120020,2002-04-25,2002-04-30,E107850,36289,Friedewald,5,0,177.35,EUR
BT120024,2002-04-26,2002-05-01,E107601,36266,Heringen,5,0,164.2,EUR
BT120025,2002-04-26,2002-04-26,E107681,36219,Cornberg,0,0,0.0,EUR
BT120029,2002-04-27,2002-05-02,E107681,36269,Philippsthal,5,0,155.7,EUR
BT120034,2002-04-27,2002-04-28,E107882,36282,Hauneck,1,0,35.25,EUR
BT120041,2002-04-28,2002-04-30,E107836,36275,Kirchheim,2,0,48.01,EUR
BT120044,2002-04-28,2002-04-28,E107882,36280,Oberaula,0,0,0.0,EUR
BT120046,2002-04-29,2002-04-30,E107681,36269,Philippsthal,1,0,30.23,EUR
BT120053,2002-04-30,2002-05-01,E107601,36269,Philippsthal,1,0,35.2,EUR
BT120058,2002-04-30,2002-05-05,E107836,36284,Hohenroda,5,0,139.69,EUR
BT120061,2002-05-01,2002-05-03,E107601,36217,Ronshausen,2,0,62.72,EUR
BT120067,2002-05-02,2002-05-05,E107601,36266,Heringen,3,0,78.85,EUR
BT120072,2002-05-03,2002-05-04,E107601,36266,Heringen,1,0,26.5,EUR
BT120077,2002-05-03,2002-05-06,E107850,36289,Friedewald,3,0,99.27,EUR
BT120081,2002-05-04,2002-05-05,E107623,36280,Oberaula,1,0,30.13,EUR
BT120086,2002-05-05,2002-05-06,E107601,36251,Bad Hersfeld,1,0,28.31,EUR
BT120088,2002-05-05,2002-05-05,E107623,36284,Hohenroda,0,0,0.0,EUR
BT120092,2002-05-06,2002-05-06,E107691,36266,Heringen,0,0,0.0,EUR
BT120099,2002-05-07,2002-05-11,E107601,36266,Heringen,4,0,134.26,EUR
BT120105,2002-05-07,2002-05-07,E107601,36219,Cornberg,0,0,0.0,EUR
BT120108,2002-05-07,2002-05-09,E107886,36217,Ronshausen,2,0,67.96,EUR
BT120109,2002-05-08,2002-05-09,E107601,36269,Philippsthal,1,0,29.5,EUR
BT120116,2002-05-09,2002-05-14,E107601,36219,Cornberg,5,0,171.76,EUR
BT120118,2002-05-09,2002-05-13,E107691,36217,Ronshausen,4,0,141.16,EUR
BT120126,2002-05-09,2002-05-11,E107763,36272,Niederaula,2,0,59.48,EUR
BT120128,2002-05-09,2002-05-13,E107850,36286,Neuenstein,4,0,139.43,EUR
BT120130,2002-05-10,2002-05-11,E107691,36217,Ronshausen,1,0,34.95,EUR
BT120135,2002-05-10,2002-05-13,E107882,36280,Oberaula,3,0,76.11,EUR
BT120137,2002-05-10,2002-05-15,E107653,54295,Trier,5,854.58,32.01,EUR
BT120144,2002-05-11,2002-05-16,E107691,36272,Niederaula,5,0,152.34,EUR
BT120151,2002-05-11,2002-05-14,E107601,36266,Heringen,3,0,102.07,EUR
BT120157,2002-05-11,2002-05-15,E107842,36277,Schenklengsfeld,4,0,143.56,EUR
BT120164,2002-05-11,2002-05-11,E107590,36287,Breitenbach,0,0,0.0,EUR
BT120169,2002-05-12,2002-05-12,E107691,36269,Philippsthal,0,0,0.0,EUR
BT120171,2002-05-13,2002-05-15,E107601,36251,Bad Hersfeld,2,0,61.16,EUR
BT120176,2002-05-13,2002-05-17,E107842,36284,Hohenroda,4,0,108.58,EUR
BT120184,2002-05-13,2002-05-13,E107836,36284,Hohenroda,0,0,0.0,EUR
BT120187,2002-05-13,2002-05-20,E107601,37355,Vollenborn,7,1261.02,28.83,EUR
BT120192,2002-05-14,2002-05-17,E107691,36217,Ronshausen,3,0,93.89,EUR
BT120198,2002-05-14,2002-05-15,E107837,36286,Neuenstein,1,0,25.01,EUR
BT120203,2002-05-14,2002-05-14,E107672,36287,Breitenbach,0,0,0.0,EUR
BT120207,2002-05-15,2002-05-20,E107601,36266,Heringen,5,0,141.1,EUR
BT120214,2002-05-15,2002-05-16,E107836,36280,Oberaula,1,0,28.47,EUR
BT120220,2002-05-16,2002-05-19,E107836,36277,Schenklengsfeld,3,0,95.88,EUR
BT120228,2002-05-16,2002-05-21,E107652,36284,Hohenroda,5,0,155.93,EUR
BT120234,2002-05-16,2002-05-21,E107590,36287,Breitenbach,5,0,145.63,EUR
BT120237,2002-05-18,2002-05-22,E107601,36217,Ronshausen,4,0,124.7,EUR
BT120240,2002-05-18,2002-05-21,E107882,36275,Kirchheim,3,0,72.52,EUR
BT120244,2002-05-18,2002-05-18,E107672,36286,Neuenstein,0,0,0.0,EUR
BT120251,2002-05-19,2002-05-20,E107882,36277,Schenklengsfeld,1,0,32.14,EUR
BT120254,2002-05-19,2002-05-20,E107821,36280,Oberaula,1,0,26.89,EUR
BT120255,2002-05-20,2002-05-23,E107601,36217,Ronshausen,3,0,76.75,EUR
BT120259,2002-05-20,2002-05-21,E107653,36287,Breitenbach,1,0,31.53,EUR
BT120264,2002-05-21,2002-05-26,E107601,36219,Cornberg,5,0,176.68,EUR
BT120266,2002-05-21,2002-05-25,E107882,36277,Schenklengsfeld,4,0,110.97,EUR
BT120272,2002-05-21,2002-05-25,E107652,36284,Hohenroda,4,0,128.64,EUR
BT120275,2002-05-21,2002-05-24,E107590,36286,Neuenstein,3,0,78.54,EUR
BT120281,2002-05-21,2002-05-25,E107886,59846,Sundern,4,742.52,27.55,EUR
BT120286,2002-05-22,2002-05-27,E107763,36280,Oberaula,5,0,134.77,EUR
BT120293,2002-05-22,2002-05-22,E107850,36289,Friedewald,0,0,0.0,EUR
BT120299,2002-05-23,2002-05-23,E107842,36282,Hauneck,0,0,0.0,EUR
BT120301,2002-05-25,2002-05-30,E107691,36217,Ronshausen,5,0,160.76,EUR
BT120307,2002-05-25,2002-05-26,E107882,36280,Oberaula,1,0,29.45,EUR
BT120308,2002-05-26,2002-05-28,E107821,36284,Hohenroda,2,0,67.3,EUR
BT120313,2002-05-27,2002-05-29,E107886,36251,Bad Hersfeld,2,0,49.46,EUR
BT120318,2002-05-27,2002-05-29,E107842,36275,Kirchheim,2,0,62.82,EUR
BT120319,2002-05-28,2002-05-31,E107821,36280,Oberaula,3,0,106.86,EUR
BT120325,2002-05-28,2002-05-31,E107850,36289,Friedewald,3,0,83.48,EUR
BT120329,2002-05-29,2002-05-31,E107672,36287,Breitenbach,2,0,68.74,EUR
BT120333,2002-05-30,2002-05-31,E107763,36282,Hauneck,1,0,25.35,EUR
BT120336,2002-05-31,2002-05-31,E107691,36219,Cornberg,0,0,0.0,EUR
BT120339,2002-05-31,2002-06-03,E107836,36284,Hohenroda,3,0,98.41,EUR
BT120341,2002-05-31,2002-06-02,E107653,36289,Friedewald,2,0,69.09,EUR
BT120346,2002-06-01,2002-06-06,E107681,36251,Bad Hersfeld,5,0,137.78,EUR
BT120352,2002-06-01,2002-06-04,E107850,36289,Friedewald,3,0,101.78,EUR
BT120355,2002-06-02,2002-06-08,E107623,31708,Ahnsen,6,1088.73,26.35,EUR
BT120360,2002-06-03,2002-06-08,E107836,36282,Hauneck,5,0,156.9,EUR
BT120363,2002-06-03,2002-06-04,E107842,36280,Oberaula,1,0,24.98,EUR
BT120364,2002-06-05,2002-06-06,E107850,36318,Schwalmtal,1,0,26.96,EUR
BT120366,2002-06-05,2002-06-11,E107681,55585,Norheim,6,1008.66,28.44,EUR
BT120367,2002-06-06,2002-06-09,E107763,36284,Hohenroda,3,0,91.16,EUR
BT120369,2002-06-08,2002-06-13,E107882,36277,Schenklengsfeld,5,0,150.05,EUR
BT120374,2002-06-08,2002-06-08,E107763,36284,Hohenroda,0,0,0.0,EUR
BT120379,2002-06-08,2002-06-11,E107623,36277,Schenklengsfeld,3,0,106.44,EUR
BT120385,2002-06-09,2002-06-09,E107691,36217,Ronshausen,0,0,0.0,EUR
BT120387,2002-06-09,2002-06-09,E107601,36219,Cornberg,0,0,0.0,EUR
BT120394,2002-06-09,2002-06-09,E107886,36217,Ronshausen,0,0,0.0,EUR
BT120396,2002-06-09,2002-06-14,E107652,36280,Oberaula,5,0,142.57,EUR
BT120401,2002-06-09,2002-06-13,E107623,36272,Niederaula,4,0,101.89,EUR
BT120405,2002-06-10,2002-06-12,E107691,36269,Philippsthal,2,0,68.75,EUR
BT120408,2002-06-10,2002-06-12,E107691,36217,Ronshausen,2,0,66.32,EUR
BT120412,2002-06-10,2002-06-10,E107842,36272,Niederaula,0,0,0.0,EUR
BT120416,2002-06-11,2002-06-11,E107691,36266,Heringen,0,0,0.0,EUR
BT120420,2002-06-11,2002-06-11,E107623,36284,Hohenroda,0,0,0.0,EUR
BT120424,2002-06-11,2002-06-14,E107763,36277,Schenklengsfeld,3,0,73.04,EUR
BT120429,2002-06-12,2002-06-15,E107886,36266,Heringen,3,0,99.82,EUR
BT120431,2002-06-12,2002-06-15,E107837,36284,Hohenroda,3,0,90.38,EUR
BT120437,2002-06-13,2002-06-13,E107691,36219,Cornberg,0,0,0.0,EUR
BT120445,2002-06-14,2002-06-15,E107850,36304,Alsfeld,1,0,34.0,EUR
BT120449,2002-06-15,2002-06-20,E107681,36269,Philippsthal,5,0,140.42,EUR
BT120451,2002-06-15,2002-06-18,E107590,36304,Alsfeld,3,0,90.6,EUR
BT120452,2002-06-16,2002-06-19,E107886,36272,Niederaula,3,0,81.31,EUR
BT120456,2002-06-16,2002-06-18,E107886,36266,Heringen,2,0,53.01,EUR
BT120463,2002-06-16,2002-06-18,E107691,36219,Cornberg,2,0,50.37,EUR
BT120467,2002-06-16,2002-06-19,E107672,37639,Brille,3,548.09,26.22,EUR
BT120474,2002-06-17,2002-06-18,E107681,36217,Ronshausen,1,0,25.96,EUR
BT120478,2002-06-17,2002-06-21,E107590,36304,Alsfeld,4,0,142.29,EUR
BT120482,2002-06-17,2002-06-18,E107590,36289,Friedewald,1,0,27.19,EUR
BT120487,2002-06-17,2002-06-18,E107590,36304,Alsfeld,1,0,35.71,EUR
BT120493,2002-06-17,2002-06-20,E107850,50939,Köln,3,488.36,28.37,EUR
BT120501,2002-06-18,2002-06-21,E107672,36284,Hohenroda,3,0,79.71,EUR
BT120503,2002-06-20,2002-06-21,E107882,36282,Hauneck,1,0,30.82,EUR
BT120507,2002-06-20,2002-06-24,E107850,36284,Hohenroda,4,0,108.19,EUR
BT120514,2002-06-20,2002-06-23,E107653,36287,Breitenbach,3,0,99.07,EUR
BT120517,2002-06-20,2002-06-22,E107653,54317,Kasel,2,366.25,28.06,EUR
BT120518,2002-06-21,2002-06-25,E107886,36272,Niederaula,4,0,141.01,EUR
BT120526,2002-06-21,2002-06-22,E107850,36318,Schwalmtal,1,0,26.23,EUR
BT120527,2002-06-21,2002-06-29,E107836,56761,Brachtendorf,8,1578.87,24.49,EUR
BT120535,2002-06-22,2002-06-25,E107842,36275,Kirchheim,3,0,83.32,EUR
BT120539,2002-06-23,2002-06-26,E107672,36304,Alsfeld,3,0,89.46,EUR
BT120544,2002-06-24,2002-06-29,E107691,36217,Ronshausen,5,0,167.91,EUR
BT120549,2002-06-24,2002-06-25,E107681,36251,Bad Hersfeld,1,0,26.58,EUR
BT120557,2002-06-24,2002-06-25,E107601,36251,Bad Hersfeld,1,0,28.24,EUR
BT120564,2002-06-24,2002-06-25,E107842,36272,Niederaula,1,0,28.74,EUR
BT120569,2002-06-25,2002-06-26,E107691,36266,Heringen,1,0,29.03,EUR
BT120572,2002-06-25,2002-06-26,E107850,36284,Hohenroda,1,0,25.8,EUR
BT120573,2002-06-26,2002-06-30,E107850,36304,Alsfeld,4,0,99.04,EUR
BT120580,2002-06-26,2002-06-27,E107850,56357,Kasdorf,1,157.89,24.29,EUR
BT120582,2002-06-27,2002-06-29,E107681,36219,Cornberg,2,0,67.76,EUR
BT120585,2002-06-27,2002-06-27,E107653,36287,Breitenbach,0,0,0.0,EUR
BT120587,2002-06-27,2002-07-01,E107681,53534,Hoffeld,4,707.8,32.43,EUR
BT120592,2002-06-28,2002-07-02,E107672,36287,Breitenbach,4,0,138.74,EUR
BT120595,2002-06-29,2002-07-04,E107886,36219,Cornberg,5,0,136.97,EUR
BT120602,2002-06-29,2002-07-01,E107821,36277,Schenklengsfeld,2,0,56.23,EUR
BT120607,2002-06-30,2002-07-01,E107850,36304,Alsfeld,1,0,28.28,EUR
BT120611,2002-06-30,2002-07-03,E107653,36286,Neuenstein,3,0,91.69,EUR
BT120618,2002-07-01,2002-07-03,E107850,36286,Neuenstein,2,0,71.08,EUR
BT120620,2002-07-03,2002-07-07,E107836,36280,Oberaula,4,0,131.31,EUR
BT120628,2002-07-04,2002-07-08,E107691,36266,Heringen,4,0,135.51,EUR
BT120630,2002-07-04,2002-07-04,E107836,36284,Hohenroda,0,0,0.0,EUR
BT120632,2002-07-05,2002-07-06,E107590,36287,Breitenbach,1,0,25.6,EUR
BT120640,2002-07-06,2002-07-08,E107842,36284,Hohenroda,2,0,60.45,EUR
BT120643,2002-07-07,2002-07-11,E107850,36318,Schwalmtal,4,0,121.17,EUR
BT120649,2002-07-07,2002-07-09,E107672,57632,Berzhausen,2,319.62,29.95,EUR
BT120651,2002-07-08,2002-07-11,E107850,36284,Hohenroda,3,0,101.86,EUR
BT120659,2002-07-08,2002-07-14,E107691,56843,Burg,6,945.2,30.98,EUR
BT120667,2002-07-09,2002-07-10,E107681,36269,Philippsthal,1,0,29.85,EUR
BT120670,2002-07-09,2002-07-09,E107886,36251,Bad Hersfeld,0,0,0.0,EUR
BT120672,2002-07-09,2002-07-13,E107837,36286,Neuenstein,4,0,96.03,EUR
BT120677,2002-07-11,2002-07-11,E107837,36286,Neuenstein,0,0,0.0,EUR
BT120678,2002-07-12,2002-07-16,E107672,36304,Alsfeld,4,0,116.8,EUR
BT120684,2002-07-12,2002-07-18,E107886,35099,Burgwald,6,1144.4,28.48,EUR
BT120689,2002-07-13,2002-07-15,E107691,36219,Cornberg,2,0,53.72,EUR
BT120694,2002-07-13,2002-07-13,E107653,36318,Schwalmtal,0,0,0.0,EUR
BT120699,2002-07-13,2002-07-17,E107653,36284,Hohenroda,4,0,137.23,EUR
BT120707,2002-07-15,2002-07-18,E107681,36251,Bad Hersfeld,3,0,74.69,EUR
BT120708,2002-07-15,2002-07-18,E107850,36284,Hohenroda,3,0,83.09,EUR
BT120715,2002-07-15,2002-07-18,E107653,36284,Hohenroda,3,0,74.44,EUR
BT120721,2002-07-16,2002-07-17,E107601,36272,Niederaula,1,0,35.28,EUR
BT120727,2002-07-16,2002-07-16,E107623,36277,Schenklengsfeld,0,0,0.0,EUR
BT120735,2002-07-17,2002-07-19,E107691,36219,Cornberg,2,0,71.52,EUR
BT120738,2002-07-18,2002-07-22,E107601,36266,Heringen,4,0,112.73,EUR
BT120745,2002-07-18,2002-07-23,E107691,36272,Niederaula,5,0,159.64,EUR
BT120749,2002-07-18,2002-07-21,E107652,36272,Niederaula,3,0,75.76,EUR
BT120756,2002-07-19,2002-07-24,E107882,36272,Niederaula,5,0,172.17,EUR
BT120762,2002-07-19,2002-07-23,E107623,36282,Hauneck,4,0,127.92,EUR
BT120764,2002-07-20,2002-07-21,E107886,36219,Cornberg,1,0,31.21,EUR
BT120766,2002-07-21,2002-07-26,E107886,36266,Heringen,5,0,156.65,EUR
BT120771,2002-07-21,2002-07-24,E107653,36286,Neuenstein,3,0,93.05,EUR
BT120774,2002-07-22,2002-07-23,E107601,36266,Heringen,1,0,35.34,EUR
BT120778,2002-07-22,2002-07-22,E107837,36304,Alsfeld,0,0,0.0,EUR
BT120779,2002-07-24,2002-07-29,E107691,36219,Cornberg,5,0,132.86,EUR
BT120786,2002-07-24,2002-07-29,E107691,36251,Bad Hersfeld,5,0,135.37,EUR
BT120791,2002-07-24,2002-07-29,E107821,36275,Kirchheim,5,0,131.84,EUR
BT120796,2002-07-25,2002-07-26,E107691,36217,Ronshausen,1,0,27.82,EUR
BT120804,2002-07-26,2002-07-30,E107842,36284,Hohenroda,4,0,132.14,EUR
BT120806,2002-07-26,2002-07-28,E107653,36304,Alsfeld,2,0,60.73,EUR
BT120811,2002-07-27,2002-07-31,E107601,36251,Bad Hersfeld,4,0,121.45,EUR
BT120816,2002-07-28,2002-08-06,E107850,55765,Eborn,9,1740.77,24.43,EUR
BT120818,2002-07-30,2002-08-01,E107601,36272,Niederaula,2,0,69.49,EUR
BT120819,2002-07-30,2002-07-31,E107886,36266,Heringen,1,0,35.91,EUR
BT120820,2002-07-30,2002-08-02,E107882,36284,Hohenroda,3,0,87.08,EUR
BT120827,2002-07-31,2002-08-05,E107886,36217,Ronshausen,5,0,169.03,EUR
BT120832,2002-07-31,2002-08-05,E107886,36269,Philippsthal,5,0,139.04,EUR
BT120834,2002-07-31,2002-07-31,E107652,36277,Schenklengsfeld,0,0,0.0,EUR
BT120838,2002-07-31,2002-08-05,E107763,36277,Schenklengsfeld,5,0,176.64,EUR
BT120844,2002-08-01,2002-08-01,E107691,36251,Bad Hersfeld,0,0,0.0,EUR
BT120846,2002-08-01,2002-08-01,E107653,36287,Breitenbach,0,0,0.0,EUR
BT120851,2002-08-02,2002-08-07,E107601,36219,Cornberg,5,0,155.49,EUR
BT120853,2002-08-02,2002-08-04,E107763,36272,Niederaula,2,0,65.26,EUR
BT120860,2002-08-02,2002-08-05,E107652,36280,Oberaula,3,0,95.4,EUR
BT120861,2002-08-02,2002-08-03,E107837,36286,Neuenstein,1,0,26.09,EUR
BT120864,2002-08-02,2002-08-06,E107653,59755,Arnsberg,4,788.2,30.63,EUR
BT120865,2002-08-03,2002-08-05,E107623,36277,Schenklengsfeld,2,0,61.87,EUR
BT120873,2002-08-04,2002-08-05,E107601,36251,Bad Hersfeld,1,0,31.94,EUR
BT120880,2002-08-05,2002-08-05,E107763,36272,Niederaula,0,0,0.0,EUR
BT120886,2002-08-05,2002-08-05,E107836,36277,Schenklengsfeld,0,0,0.0,EUR
BT120891,2002-08-05,2002-08-05,E107882,36280,Oberaula,0,0,0.0,EUR
BT120894,2002-08-06,2002-08-10,E107590,36284,Hohenroda,4,0,97.86,EUR
BT120901,2002-08-07,2002-08-10,E107681,36219,Cornberg,3,0,93.77,EUR
BT120904,2002-08-07,2002-08-11,E107590,36318,Schwalmtal,4,0,109.78,EUR
BT120910,2002-08-09,2002-08-13,E107601,36266,Heringen,4,0,115.22,EUR
BT120911,2002-08-09,2002-08-13,E107842,36282,Hauneck,4,0,122.4,EUR
BT120915,2002-08-10,2002-08-17,E107601,56858,Liesenich,7,1233.02,28.65,EUR
BT120923,2002-08-11,2002-08-12,E107836,36282,Hauneck,1,0,28.78,EUR
BT120930,2002-08-11,2002-08-15,E107653,36284,Hohenroda,4,0,138.34,EUR
BT120932,2002-08-11,2002-08-15,E107837,36286,Neuenstein,4,0,140.6,EUR
