FinanceProcessId,BranchId,Date,ProcessType,Costs,Currency
FP104341,B100003,2006-01-01,Electricity prepayment,1484.06,EUR
FP104342,B100003,2006-01-01,Water bill,361.92,EUR
FP104343,B100003,2006-01-01,Heating costs,491.45,EUR
FP104344,B100004,2006-01-01,Office rent,67563.96,EUR
FP104345,B100004,2006-01-01,Electricity prepayment,1546.18,EUR
FP104346,B100004,2006-01-01,Water bill,510.82,EUR
FP104347,B100004,2006-01-01,Heating costs,360.34,EUR
FP104348,B100005,2006-01-01,Office rent,60768.91,EUR
FP104349,B100005,2006-01-01,Electricity prepayment,1629.66,EUR
FP104350,B100005,2006-01-01,Water bill,554.6,EUR
FP104351,B100005,2006-01-01,Heating costs,526.1,EUR
FP104352,B100006,2006-01-01,Office rent,65705.96,EUR
FP104353,B100006,2006-01-01,Electricity prepayment,1168.39,EUR
FP104354,B100006,2006-01-01,Water bill,555.3,EUR
FP104355,B100006,2006-01-01,Heating costs,449.02,EUR
FP104356,B100007,2006-01-01,Office rent,72490.1,EUR
FP104357,B100007,2006-01-01,Electricity prepayment,1401.39,EUR
FP104358,B100007,2006-01-01,Water bill,437.91,EUR
FP104359,B100007,2006-01-01,Heating costs,405.61,EUR
FP104360,B100008,2006-01-01,Office rent,74285.5,EUR
FP104361,B100008,2006-01-01,Electricity prepayment,1706.56,EUR
FP104362,B100008,2006-01-01,Water bill,454.98,EUR
FP104363,B100008,2006-01-01,Heating costs,421.16,EUR
FP104364,B100009,2006-01-01,Office rent,77418.54,EUR
FP104365,B100009,2006-01-01,Electricity prepayment,1329.15,EUR
FP104366,B100009,2006-01-01,Water bill,437.3,EUR
FP104367,B100009,2006-01-01,Heating costs,427.66,EUR
FP104368,B100010,2006-01-01,Office rent,94395.54,EUR
FP104369,B100010,2006-01-01,Electricity prepayment,1210.25,EUR
FP104370,B100010,2006-01-01,Water bill,562.08,EUR
FP104371,B100010,2006-01-01,Heating costs,556.3,EUR
FP104372,B100011,2006-01-01,Office rent,93126.24,EUR
FP104373,B100011,2006-01-01,Electricity prepayment,1685.75,EUR
FP104374,B100011,2006-01-01,Water bill,468.57,EUR
FP104375,B100011,2006-01-01,Heating costs,452.81,EUR
FP104376,B100012,2006-01-01,Office rent,95006.06,EUR
FP104377,B100012,2006-01-01,Electricity prepayment,1700.98,EUR
FP104378,B100012,2006-01-01,Water bill,377.79,EUR
FP104379,B100012,2006-01-01,Heating costs,488.63,EUR
FP104380,B100013,2006-01-01,Office rent,99569.22,EUR
FP104381,B100013,2006-01-01,Electricity prepayment,1662.97,EUR
FP104382,B100013,2006-01-01,Water bill,540.52,EUR
FP104383,B100013,2006-01-01,Heating costs,403.95,EUR
FP104384,B100014,2006-01-01,Office rent,99678.34,EUR
FP104385,B100014,2006-01-01,Electricity prepayment,1856.63,EUR
FP104386,B100014,2006-01-01,Water bill,543.4,EUR
FP104387,B100014,2006-01-01,Heating costs,395.37,EUR
FP104388,B100015,2006-01-01,Office rent,97947.27,EUR
FP104389,B100015,2006-01-01,Electricity prepayment,1593.13,EUR
FP104390,B100015,2006-01-01,Water bill,416.19,EUR
FP104391,B100015,2006-01-01,Heating costs,393.34,EUR
FP104392,B100002,2006-01-02,Technical support,271.13,EUR
FP104393,B100015,2006-01-02,Electrician,384.79,EUR
FP104394,B100005,2006-01-08,Ventilation repair,928.26,EUR
FP104395,B100008,2006-01-08,Technical support,276.56,EUR
FP104396,B100010,2006-01-09,Window replacement,667.7,EUR
FP104397,B100008,2006-01-12,Heating engineer,464.62,EUR
FP104398,B100008,2006-01-13,Plumbing service,1592.19,EUR
FP104399,B100009,2006-01-13,Vehicle repair,1981.29,EUR
FP104400,B100005,2006-01-15,Smoke detector control,493.02,EUR
FP104401,B100010,2006-01-15,Ventilation repair,848.17,EUR
FP104402,B100003,2006-01-19,Vehicle repair,1828.4,EUR
FP104403,B100011,2006-01-19,Ventilation repair,1340.98,EUR
FP104404,B100011,2006-01-20,Smoke detector control,516.54,EUR
FP104405,B100003,2006-01-30,Plumbing service,1335.63,EUR
FP104406,B100001,2006-02-01,Electricity prepayment,1375.42,EUR
FP104407,B100001,2006-02-01,Water bill,435.68,EUR
FP104408,B100001,2006-02-01,Heating costs,464.89,EUR
FP104409,B100002,2006-02-01,Electricity prepayment,1593.5,EUR
FP104410,B100002,2006-02-01,Water bill,346.78,EUR
FP104411,B100002,2006-02-01,Heating costs,406.16,EUR
FP104412,B100003,2006-02-01,Electricity prepayment,1767.73,EUR
FP104413,B100003,2006-02-01,Water bill,406.89,EUR
FP104414,B100003,2006-02-01,Heating costs,572.64,EUR
FP104415,B100004,2006-02-01,Electricity prepayment,1727.66,EUR
FP104416,B100004,2006-02-01,Water bill,518.53,EUR
FP104417,B100004,2006-02-01,Heating costs,461.55,EUR
FP104418,B100005,2006-02-01,Electricity prepayment,1427.1,EUR
FP104419,B100005,2006-02-01,Water bill,430.42,EUR
FP104420,B100005,2006-02-01,Heating costs,527.57,EUR
FP104421,B100006,2006-02-01,Electricity prepayment,1261.26,EUR
FP104422,B100006,2006-02-01,Water bill,545.91,EUR
FP104423,B100006,2006-02-01,Heating costs,535.13,EUR
FP104424,B100007,2006-02-01,Electricity prepayment,1145.67,EUR
FP104425,B100007,2006-02-01,Water bill,540.26,EUR
FP104426,B100007,2006-02-01,Heating costs,398.31,EUR
FP104427,B100008,2006-02-01,Electricity prepayment,1156.58,EUR
FP104428,B100008,2006-02-01,Water bill,458.6,EUR
FP104429,B100008,2006-02-01,Heating costs,516.87,EUR
FP104430,B100009,2006-02-01,Electricity prepayment,1178.98,EUR
FP104431,B100009,2006-02-01,Water bill,513.39,EUR
FP104432,B100009,2006-02-01,Heating costs,494.32,EUR
FP104433,B100010,2006-02-01,Electricity prepayment,1650.04,EUR
FP104434,B100010,2006-02-01,Water bill,456.75,EUR
FP104435,B100010,2006-02-01,Heating costs,513.84,EUR
FP104436,B100011,2006-02-01,Electricity prepayment,1552.0,EUR
FP104437,B100011,2006-02-01,Water bill,395.95,EUR
FP104438,B100011,2006-02-01,Heating costs,558.87,EUR
FP104439,B100012,2006-02-01,Electricity prepayment,1784.28,EUR
FP104440,B100012,2006-02-01,Water bill,414.37,EUR
FP104441,B100012,2006-02-01,Heating costs,361.69,EUR
FP104442,B100013,2006-02-01,Electricity prepayment,1284.91,EUR
FP104443,B100013,2006-02-01,Water bill,366.02,EUR
FP104444,B100013,2006-02-01,Heating costs,486.99,EUR
FP104445,B100014,2006-02-01,Electricity prepayment,1169.23,EUR
FP104446,B100014,2006-02-01,Water bill,448.5,EUR
FP104447,B100014,2006-02-01,Heating costs,356.06,EUR
FP104448,B100015,2006-02-01,Electricity prepayment,1378.13,EUR
FP104449,B100015,2006-02-01,Water bill,462.8,EUR
FP104450,B100015,2006-02-01,Heating costs,344.92,EUR
FP104451,B100011,2006-02-01,Heating engineer,456.48,EUR
FP104452,B100003,2006-02-03,Window replacement,455.14,EUR
FP104453,B100011,2006-02-06,Plumbing service,1678.31,EUR
FP104454,B100012,2006-02-07,Minor repairs,65.21,EUR
FP104455,B100009,2006-02-09,Construction work,4723.13,EUR
FP104456,B100008,2006-02-10,Smoke detector control,437.43,EUR
FP104457,B100002,2006-02-12,Minor repairs,38.3,EUR
FP104458,B100014,2006-02-12,Heating engineer,492.68,EUR
FP104459,B100012,2006-02-14,Minor repairs,65.68,EUR
FP104460,B100001,2006-02-22,Electrician,273.32,EUR
FP104461,B100004,2006-02-23,Window replacement,899.53,EUR
FP104462,B100009,2006-02-24,Plumbing service,820.21,EUR
FP104463,B100003,2006-02-25,Heating engineer,452.7,EUR
FP104464,B100009,2006-02-27,Minor repairs,17.79,EUR
FP104465,B100001,2006-03-01,Electricity prepayment,1459.02,EUR
FP104466,B100001,2006-03-01,Water bill,519.81,EUR
FP104467,B100001,2006-03-01,Heating costs,349.7,EUR
FP104468,B100002,2006-03-01,Electricity prepayment,1138.95,EUR
FP104469,B100002,2006-03-01,Water bill,514.8,EUR
FP104470,B100002,2006-03-01,Heating costs,484.82,EUR
FP104471,B100003,2006-03-01,Electricity prepayment,1223.99,EUR
FP104472,B100003,2006-03-01,Water bill,502.23,EUR
FP104473,B100003,2006-03-01,Heating costs,530.02,EUR
FP104474,B100004,2006-03-01,Electricity prepayment,1458.21,EUR
FP104475,B100004,2006-03-01,Water bill,373.75,EUR
FP104476,B100004,2006-03-01,Heating costs,477.93,EUR
FP104477,B100005,2006-03-01,Electricity prepayment,1668.64,EUR
FP104478,B100005,2006-03-01,Water bill,352.32,EUR
FP104479,B100005,2006-03-01,Heating costs,546.57,EUR
FP104480,B100006,2006-03-01,Electricity prepayment,1441.04,EUR
FP104481,B100006,2006-03-01,Water bill,382.94,EUR
FP104482,B100006,2006-03-01,Heating costs,559.51,EUR
FP104483,B100007,2006-03-01,Electricity prepayment,1320.06,EUR
FP104484,B100007,2006-03-01,Water bill,531.86,EUR
FP104485,B100007,2006-03-01,Heating costs,502.57,EUR
FP104486,B100008,2006-03-01,Electricity prepayment,1671.0,EUR
FP104487,B100008,2006-03-01,Water bill,421.63,EUR
FP104488,B100008,2006-03-01,Heating costs,437.16,EUR
FP104489,B100009,2006-03-01,Electricity prepayment,1776.29,EUR
FP104490,B100009,2006-03-01,Water bill,564.65,EUR
FP104491,B100009,2006-03-01,Heating costs,529.99,EUR
FP104492,B100010,2006-03-01,Electricity prepayment,1560.56,EUR
FP104493,B100010,2006-03-01,Water bill,435.28,EUR
FP104494,B100010,2006-03-01,Heating costs,538.34,EUR
FP104495,B100011,2006-03-01,Electricity prepayment,1819.4,EUR
FP104496,B100011,2006-03-01,Water bill,515.5,EUR
FP104497,B100011,2006-03-01,Heating costs,362.44,EUR
FP104498,B100012,2006-03-01,Electricity prepayment,1831.17,EUR
FP104499,B100012,2006-03-01,Water bill,405.31,EUR
FP104500,B100012,2006-03-01,Heating costs,439.36,EUR
FP104501,B100013,2006-03-01,Electricity prepayment,1753.51,EUR
FP104502,B100013,2006-03-01,Water bill,479.98,EUR
FP104503,B100013,2006-03-01,Heating costs,360.4,EUR
FP104504,B100014,2006-03-01,Electricity prepayment,1583.99,EUR
FP104505,B100014,2006-03-01,Water bill,442.8,EUR
FP104506,B100014,2006-03-01,Heating costs,536.9,EUR
FP104507,B100015,2006-03-01,Electricity prepayment,1238.91,EUR
FP104508,B100015,2006-03-01,Water bill,421.77,EUR
FP104509,B100015,2006-03-01,Heating costs,466.15,EUR
FP104510,B100003,2006-03-02,Construction work,4661.72,EUR
FP104511,B100015,2006-03-08,Ventilation repair,782.73,EUR
FP104512,B100001,2006-03-13,Minor repairs,24.6,EUR
FP104513,B100008,2006-03-13,Window replacement,930.05,EUR
FP104514,B100004,2006-03-14,Heating engineer,485.1,EUR
FP104515,B100008,2006-03-15,Electrician,334.04,EUR
FP104516,B100008,2006-03-16,Smoke detector control,510.1,EUR
FP104517,B100014,2006-03-19,Minor repairs,56.51,EUR
FP104518,B100009,2006-03-20,Heating engineer,433.87,EUR
FP104519,B100004,2006-03-23,Heating engineer,458.45,EUR
FP104520,B100005,2006-03-24,Vehicle repair,1741.18,EUR
FP104521,B100012,2006-03-24,Electrician,346.98,EUR
FP104522,B100012,2006-03-27,Plumbing service,2819.63,EUR
FP104523,B100001,2006-03-31,Ventilation repair,1462.43,EUR
FP104524,B100013,2006-03-31,Ventilation repair,1617.64,EUR
FP104525,B100001,2006-04-01,Electricity prepayment,1476.72,EUR
FP104526,B100001,2006-04-01,Water bill,538.84,EUR
FP104527,B100001,2006-04-01,Heating costs,114.21,EUR
FP104528,B100002,2006-04-01,Electricity prepayment,1373.56,EUR
FP104529,B100002,2006-04-01,Water bill,368.32,EUR
FP104530,B100002,2006-04-01,Heating costs,135.91,EUR
FP104531,B100003,2006-04-01,Electricity prepayment,1149.93,EUR
FP104532,B100003,2006-04-01,Water bill,516.62,EUR
FP104533,B100003,2006-04-01,Heating costs,119.47,EUR
FP104534,B100004,2006-04-01,Electricity prepayment,1582.83,EUR
FP104535,B100004,2006-04-01,Water bill,395.41,EUR
FP104536,B100004,2006-04-01,Heating costs,99.24,EUR
FP104537,B100005,2006-04-01,Electricity prepayment,1588.93,EUR
FP104538,B100005,2006-04-01,Water bill,549.63,EUR
FP104539,B100005,2006-04-01,Heating costs,130.95,EUR
FP104540,B100006,2006-04-01,Electricity prepayment,1697.34,EUR
FP104541,B100006,2006-04-01,Water bill,501.38,EUR
FP104542,B100006,2006-04-01,Heating costs,105.92,EUR
FP104543,B100007,2006-04-01,Electricity prepayment,1153.71,EUR
FP104544,B100007,2006-04-01,Water bill,541.37,EUR
FP104545,B100007,2006-04-01,Heating costs,88.46,EUR
FP104546,B100008,2006-04-01,Electricity prepayment,1208.41,EUR
FP104547,B100008,2006-04-01,Water bill,537.95,EUR
FP104548,B100008,2006-04-01,Heating costs,99.8,EUR
FP104549,B100009,2006-04-01,Electricity prepayment,1308.84,EUR
FP104550,B100009,2006-04-01,Water bill,472.33,EUR
FP104551,B100009,2006-04-01,Heating costs,112.26,EUR
FP104552,B100010,2006-04-01,Electricity prepayment,1556.99,EUR
FP104553,B100010,2006-04-01,Water bill,490.05,EUR
FP104554,B100010,2006-04-01,Heating costs,143.11,EUR
FP104555,B100011,2006-04-01,Electricity prepayment,1672.53,EUR
FP104556,B100011,2006-04-01,Water bill,384.95,EUR
FP104557,B100011,2006-04-01,Heating costs,102.72,EUR
FP104558,B100012,2006-04-01,Electricity prepayment,1385.78,EUR
FP104559,B100012,2006-04-01,Water bill,565.03,EUR
FP104560,B100012,2006-04-01,Heating costs,142.8,EUR
FP104561,B100013,2006-04-01,Electricity prepayment,1480.21,EUR
FP104562,B100013,2006-04-01,Water bill,471.37,EUR
FP104563,B100013,2006-04-01,Heating costs,91.37,EUR
FP104564,B100014,2006-04-01,Electricity prepayment,1568.32,EUR
FP104565,B100014,2006-04-01,Water bill,352.88,EUR
FP104566,B100014,2006-04-01,Heating costs,95.42,EUR
FP104567,B100015,2006-04-01,Electricity prepayment,1390.78,EUR
FP104568,B100015,2006-04-01,Water bill,553.18,EUR
FP104569,B100015,2006-04-01,Heating costs,132.56,EUR
FP104570,B100010,2006-04-06,Window replacement,794.15,EUR
FP104571,B100005,2006-04-08,Construction work,4595.59,EUR
FP104572,B100003,2006-04-09,Ventilation repair,657.66,EUR
FP104573,B100005,2006-04-09,Electrician,442.01,EUR
FP104574,B100001,2006-04-11,Minor repairs,52.72,EUR
FP104575,B100005,2006-04-12,Vehicle repair,1410.73,EUR
FP104576,B100004,2006-04-13,Smoke detector control,475.23,EUR
FP104577,B100005,2006-04-14,Technical support,243.68,EUR
FP104578,B100006,2006-04-14,Heating engineer,431.22,EUR
FP104579,B100003,2006-04-15,Window replacement,878.14,EUR
FP104580,B100014,2006-04-17,Ventilation repair,1592.76,EUR
FP104581,B100003,2006-04-20,Construction work,4090.46,EUR
FP104582,B100006,2006-04-20,Technical support,220.27,EUR
FP104583,B100002,2006-04-25,Ventilation repair,1240.92,EUR
FP104584,B100003,2006-04-25,Construction work,4520.42,EUR
FP104585,B100015,2006-04-26,Smoke detector control,475.76,EUR
FP104586,B100006,2006-04-29,Technical support,232.12,EUR
FP104587,B100001,2006-05-01,Electricity prepayment,1255.7,EUR
FP104588,B100001,2006-05-01,Water bill,538.99,EUR
FP104589,B100001,2006-05-01,Heating costs,128.71,EUR
FP104590,B100002,2006-05-01,Electricity prepayment,1760.01,EUR
FP104591,B100002,2006-05-01,Water bill,486.05,EUR
FP104592,B100002,2006-05-01,Heating costs,113.35,EUR
FP104593,B100003,2006-05-01,Electricity prepayment,1759.32,EUR
FP104594,B100003,2006-05-01,Water bill,551.87,EUR
FP104595,B100003,2006-05-01,Heating costs,92.19,EUR
FP104596,B100004,2006-05-01,Electricity prepayment,1276.97,EUR
FP104597,B100004,2006-05-01,Water bill,442.6,EUR
FP104598,B100004,2006-05-01,Heating costs,104.95,EUR
FP104599,B100005,2006-05-01,Electricity prepayment,1841.72,EUR
FP104600,B100005,2006-05-01,Water bill,518.5,EUR
FP104601,B100005,2006-05-01,Heating costs,121.59,EUR
FP104602,B100006,2006-05-01,Electricity prepayment,1125.97,EUR
FP104603,B100006,2006-05-01,Water bill,414.79,EUR
FP104604,B100006,2006-05-01,Heating costs,102.11,EUR
FP104605,B100007,2006-05-01,Electricity prepayment,1256.84,EUR
FP104606,B100007,2006-05-01,Water bill,544.97,EUR
FP104607,B100007,2006-05-01,Heating costs,86.94,EUR
FP104608,B100008,2006-05-01,Electricity prepayment,1773.55,EUR
FP104609,B100008,2006-05-01,Water bill,563.51,EUR
FP104610,B100008,2006-05-01,Heating costs,111.21,EUR
FP104611,B100009,2006-05-01,Electricity prepayment,1158.13,EUR
FP104612,B100009,2006-05-01,Water bill,553.02,EUR
FP104613,B100009,2006-05-01,Heating costs,93.04,EUR
FP104614,B100010,2006-05-01,Electricity prepayment,1597.98,EUR
FP104615,B100010,2006-05-01,Water bill,453.48,EUR
FP104616,B100010,2006-05-01,Heating costs,110.57,EUR
FP104617,B100011,2006-05-01,Electricity prepayment,1717.2,EUR
FP104618,B100011,2006-05-01,Water bill,366.08,EUR
FP104619,B100011,2006-05-01,Heating costs,137.73,EUR
FP104620,B100012,2006-05-01,Electricity prepayment,1501.95,EUR
FP104621,B100012,2006-05-01,Water bill,363.69,EUR
FP104622,B100012,2006-05-01,Heating costs,99.87,EUR
FP104623,B100013,2006-05-01,Electricity prepayment,1611.84,EUR
FP104624,B100013,2006-05-01,Water bill,557.72,EUR
FP104625,B100013,2006-05-01,Heating costs,102.7,EUR
FP104626,B100014,2006-05-01,Electricity prepayment,1778.75,EUR
FP104627,B100014,2006-05-01,Water bill,494.25,EUR
FP104628,B100014,2006-05-01,Heating costs,133.29,EUR
FP104629,B100015,2006-05-01,Electricity prepayment,1774.97,EUR
FP104630,B100015,2006-05-01,Water bill,531.42,EUR
FP104631,B100015,2006-05-01,Heating costs,102.33,EUR
FP104632,B100013,2006-05-01,Window replacement,652.12,EUR
FP104633,B100015,2006-05-04,Minor repairs,86.25,EUR
FP104634,B100011,2006-05-08,Ventilation repair,1475.62,EUR
FP104635,B100007,2006-05-09,Vehicle repair,1699.98,EUR
FP104636,B100004,2006-05-10,Smoke detector control,504.44,EUR
FP104637,B100011,2006-05-28,Plumbing service,1102.04,EUR
FP104638,B100015,2006-05-28,Construction work,3277.17,EUR
FP104639,B100004,2006-05-30,Vehicle repair,1674.96,EUR
FP104640,B100007,2006-05-30,Ventilation repair,1178.24,EUR
FP104641,B100013,2006-05-30,Construction work,3779.41,EUR
FP104642,B100009,2006-05-31,Minor repairs,62.48,EUR
FP104643,B100011,2006-05-31,Electrician,373.17,EUR
FP104644,B100001,2006-06-01,Electricity prepayment,1127.09,EUR
FP104645,B100001,2006-06-01,Water bill,352.83,EUR
FP104646,B100001,2006-06-01,Heating costs,92.13,EUR
FP104647,B100002,2006-06-01,Electricity prepayment,1798.7,EUR
FP104648,B100002,2006-06-01,Water bill,438.76,EUR
FP104649,B100002,2006-06-01,Heating costs,122.93,EUR
FP104650,B100003,2006-06-01,Electricity prepayment,1287.9,EUR
FP104651,B100003,2006-06-01,Water bill,376.87,EUR
FP104652,B100003,2006-06-01,Heating costs,123.55,EUR
FP104653,B100004,2006-06-01,Electricity prepayment,1141.02,EUR
FP104654,B100004,2006-06-01,Water bill,497.26,EUR
FP104655,B100004,2006-06-01,Heating costs,95.71,EUR
FP104656,B100005,2006-06-01,Electricity prepayment,1222.99,EUR
FP104657,B100005,2006-06-01,Water bill,405.95,EUR
FP104658,B100005,2006-06-01,Heating costs,127.64,EUR
FP104659,B100006,2006-06-01,Electricity prepayment,1392.78,EUR
FP104660,B100006,2006-06-01,Water bill,517.26,EUR
FP104661,B100006,2006-06-01,Heating costs,123.09,EUR
FP104662,B100007,2006-06-01,Electricity prepayment,1290.93,EUR
FP104663,B100007,2006-06-01,Water bill,377.11,EUR
FP104664,B100007,2006-06-01,Heating costs,94.38,EUR
FP104665,B100008,2006-06-01,Electricity prepayment,1194.79,EUR
FP104666,B100008,2006-06-01,Water bill,537.96,EUR
FP104667,B100008,2006-06-01,Heating costs,118.49,EUR
FP104668,B100009,2006-06-01,Electricity prepayment,1264.17,EUR
FP104669,B100009,2006-06-01,Water bill,495.96,EUR
FP104670,B100009,2006-06-01,Heating costs,137.31,EUR
FP104671,B100010,2006-06-01,Electricity prepayment,1388.19,EUR
FP104672,B100010,2006-06-01,Water bill,366.05,EUR
FP104673,B100010,2006-06-01,Heating costs,103.5,EUR
FP104674,B100011,2006-06-01,Electricity prepayment,1546.47,EUR
FP104675,B100011,2006-06-01,Water bill,462.04,EUR
FP104676,B100011,2006-06-01,Heating costs,88.88,EUR
FP104677,B100012,2006-06-01,Electricity prepayment,1523.68,EUR
FP104678,B100012,2006-06-01,Water bill,443.84,EUR
FP104679,B100012,2006-06-01,Heating costs,90.2,EUR
FP104680,B100013,2006-06-01,Electricity prepayment,1205.75,EUR
FP104681,B100013,2006-06-01,Water bill,449.66,EUR
FP104682,B100013,2006-06-01,Heating costs,86.54,EUR
FP104683,B100014,2006-06-01,Electricity prepayment,1154.19,EUR
FP104684,B100014,2006-06-01,Water bill,385.23,EUR
FP104685,B100014,2006-06-01,Heating costs,107.86,EUR
FP104686,B100015,2006-06-01,Electricity prepayment,1278.78,EUR
